Scenario,CNN Model,Input Type,Target Type,Trial,Day,Hour,F1 Score,Jaccard Index,TP,FP,FN,TN
SMS,cgnet,rois,binary,2,6,2pm,0.954270362854004,0.9125401973724364,68905,2517,4087,1868491
SMS,cgnet,rois,binary,2,6,3pm,0.9491276144981384,0.903180718421936,68462,2809,4530,1868199
SMS,cgnet,rois,binary,2,6,4pm,0.950920343399048,0.9064329862594604,68733,2836,4259,1868172
SMS,cgnet,rois,binary,2,6,5pm,0.953327476978302,0.9108173847198486,69254,3043,3738,1867965
SMS,cgnet,rois,binary,2,6,6pm,0.9490333795547484,0.9030100107192992,68850,3253,4142,1867755
SMS,cgnet,rois,binary,2,6,7pm,0.952135682106018,0.9086440801620485,69136,3095,3856,1867913
SMS,cgnet,rois,binary,2,6,8pm,0.9464634656906128,0.8983679413795471,68585,3352,4407,1867656
SMS,cgnet,rois,binary,2,7,8am,0.9571816921234132,0.9178797006607056,81281,3540,3732,1855447
SMS,cgnet,rois,binary,2,7,9am,0.9579740762710572,0.919338047504425,81104,3207,3909,1855780
SMS,cgnet,rois,binary,2,7,10am,0.9584604501724244,0.9202343821525574,80884,2882,4129,1856105
SMS,cgnet,rois,binary,2,7,11am,0.9604613780975342,0.9239304661750792,81268,2946,3745,1856041
SMS,cgnet,rois,binary,2,7,12pm,0.9588775038719176,0.921003520488739,80912,2839,4101,1856148
SMS,cgnet,rois,binary,2,7,1pm,0.959275722503662,0.921738624572754,80901,2757,4112,1856230
SMS,cgnet,rois,binary,2,7,2pm,0.9589496850967408,0.9211366772651672,81037,2962,3976,1856025
SMS,cgnet,rois,binary,2,7,3pm,0.9582949876785278,0.919929265975952,81181,3234,3832,1855753
SMS,cgnet,rois,binary,2,7,4pm,0.9567556381225586,0.9170963168144226,81108,3427,3905,1855560
SMS,cgnet,rois,binary,2,7,5pm,0.962041676044464,0.9268596172332764,81217,2613,3796,1856374
SMS,cgnet,rois,binary,2,7,6pm,0.9576824307441713,0.9188010692596436,81539,3732,3474,1855255
SMS,cgnet,rois,binary,2,7,7pm,0.9589858055114746,0.9212034344673156,81357,3303,3656,1855684
SMS,cgnet,rois,binary,2,7,8pm,0.9577771425247192,0.9189754128456116,81333,3491,3680,1855496
SMS,cgnet,rois,binary,2,8,8am,0.9627103805541992,0.9281017780303956,94994,3427,3932,1841647
SMS,cgnet,rois,binary,2,8,9am,0.9607464671134948,0.9244582056999208,94524,3322,4402,1841752
SMS,cgnet,rois,binary,2,8,10am,0.9643475413322448,0.9311497807502748,95265,3383,3661,1841691
SMS,cgnet,rois,binary,2,8,11am,0.963671326637268,0.929889678955078,95482,3755,3444,1841319
SMS,cgnet,rois,binary,2,8,12pm,0.9646753072738647,0.9317612051963806,95854,3948,3072,1841126
SMS,cgnet,rois,binary,2,8,1pm,0.9618514180183412,0.926506519317627,95218,3845,3708,1841229
SMS,cgnet,rois,binary,2,8,2pm,0.9601186513900756,0.923296332359314,95166,4146,3760,1840928
SMS,cgnet,rois,binary,2,8,3pm,0.895814836025238,0.811290442943573,84302,4985,14624,1840089
SMS,cgnet,rois,binary,2,8,5pm,0.942146062850952,0.8906201720237732,91798,4146,7128,1840928
SMS,cgnet,rois,binary,2,8,6pm,0.9657875895500184,0.933838665485382,95725,3581,3201,1841493
SMS,cgnet,rois,binary,2,8,7pm,0.9655620455741882,0.933417022228241,95917,3833,3009,1841241
SMS,cgnet,rois,binary,2,8,8pm,0.9640371203422546,0.9305711388587952,95431,3625,3495,1841449
SMS,cgnet,rois,binary,2,9,8am,0.9650472402572632,0.9324554204940796,107555,4290,3501,1828654
SMS,cgnet,rois,binary,2,9,9am,0.9645609855651855,0.9315478205680848,107509,4353,3547,1828591
SMS,cgnet,rois,binary,2,9,10am,0.9677553176879884,0.9375251531600952,107281,3374,3775,1829570
SMS,cgnet,rois,binary,2,9,11am,0.968908667564392,0.9396923780441284,107638,3490,3418,1829454
SMS,cgnet,rois,binary,2,9,12pm,0.9678134918212892,0.9376343488693236,107286,3366,3770,1829578
SMS,cgnet,rois,binary,2,9,1pm,0.9708240628242492,0.9433022737503052,108010,3446,3046,1829498
SMS,cgnet,rois,binary,2,9,2pm,0.968583881855011,0.939081609249115,107692,3622,3364,1829322
SMS,cgnet,rois,binary,2,9,3pm,0.9694631695747375,0.9407361149787904,107941,3685,3115,1829259
SMS,cgnet,rois,binary,2,9,4pm,0.9677558541297911,0.9375261664390564,107448,3552,3608,1829392
SMS,cgnet,rois,binary,2,9,5pm,0.970195174217224,0.942115604877472,108576,4191,2480,1828753
SMS,cgnet,rois,binary,2,9,6pm,0.96830153465271,0.9385509490966796,108061,4080,2995,1828864
SMS,cgnet,rois,binary,2,9,7pm,0.9276556968688964,0.8650726675987244,109263,15249,1793,1817695
SMS,cgnet,rois,binary,2,9,8pm,0.9658135175704956,0.9338871240615844,108146,4746,2910,1828198
SMS,cgnet,rois,binary,2,10,8am,0.9700663685798644,0.9418726563453674,120247,4372,3049,1816332
SMS,cgnet,rois,binary,2,10,9am,0.9680686593055724,0.9381134510040284,121769,6506,1527,1814198
SMS,cgnet,rois,binary,2,10,11am,0.9676684737205504,0.9373621940612792,119868,4582,3428,1816122
SMS,cgnet,rois,binary,2,10,12pm,0.9689305424690248,0.9397335648536682,119910,4304,3386,1816400
SMS,cgnet,rois,binary,2,10,1pm,0.9656942486763,0.9336641430854796,119664,4870,3632,1815834
SMS,cgnet,rois,binary,2,10,2pm,0.9679326415061952,0.9378580451011658,119515,4138,3781,1816566
SMS,cgnet,rois,binary,2,10,3pm,0.966449499130249,0.93507719039917,118968,3932,4328,1816772
SMS,cgnet,rois,binary,2,10,4pm,0.9685858488082886,0.9390852451324464,119107,3537,4189,1817167
SMS,cgnet,rois,binary,2,10,5pm,0.9665008187294006,0.9351733326911926,119099,4059,4197,1816645
SMS,cgnet,rois,binary,2,10,6pm,0.9685255885124208,0.938971996307373,119764,4252,3532,1816452
SMS,cgnet,rois,binary,2,10,7pm,0.9689095616340636,0.939694046974182,120029,4436,3267,1816268
SMS,cgnet,rois,binary,2,10,8pm,0.9675585627555848,0.9371558427810668,119642,4369,3654,1816335
SMS,cgnet,rois,binary,2,11,8am,0.9737175107002258,0.948781192302704,133855,4241,2985,1802919
SMS,cgnet,rois,binary,2,11,9am,0.9722670316696168,0.9460307955741882,133519,4296,3321,1802864
SMS,cgnet,rois,binary,2,11,10am,0.9731519818305968,0.9477079510688782,133696,4233,3144,1802927
SMS,cgnet,rois,binary,2,11,11am,0.9731922149658204,0.947784185409546,133775,4305,3065,1802855
SMS,cgnet,rois,binary,2,11,12pm,0.9719326496124268,0.9453978538513184,133424,4290,3416,1802870
SMS,cgnet,rois,binary,2,11,1pm,0.972286343574524,0.9460673928260804,134141,4948,2699,1802212
SMS,cgnet,rois,binary,2,11,2pm,0.9714447855949402,0.9444751143455504,133545,4556,3295,1802604
SMS,cgnet,rois,binary,2,11,3pm,0.9722696542739868,0.9460358023643494,133760,4550,3080,1802610
SMS,cgnet,rois,binary,2,11,4pm,0.9735129475593568,0.9483928084373474,133657,4090,3183,1803070
SMS,cgnet,rois,binary,2,11,5pm,0.9731655716896056,0.9477337002754213,133693,4226,3147,1802934
SMS,cgnet,rois,binary,2,11,6pm,0.9728098511695862,0.947059154510498,133613,4242,3227,1802918
SMS,cgnet,rois,binary,2,11,7pm,0.9707337021827698,0.9431317448616028,134633,5911,2207,1801249
SMS,cgnet,rois,binary,2,11,8pm,0.9713862538337708,0.9443644285202026,133807,4850,3033,1802310
SMS,cgnet,rois,binary,2,12,8am,0.9725237488746644,0.9465169906616212,146093,5726,2529,1789652
SMS,cgnet,rois,binary,2,12,9am,0.9684163331985474,0.9387666583061218,144709,5526,3913,1789852
SMS,cgnet,rois,binary,2,12,10am,0.9769723415374756,0.9549813270568848,145797,4048,2825,1791330
SMS,cgnet,rois,binary,2,12,11am,0.977146327495575,0.9553139209747314,145672,3864,2950,1791514
SMS,cgnet,rois,binary,2,12,12pm,0.976853847503662,0.9547550082206726,145603,3881,3019,1791497
SMS,cgnet,rois,binary,2,12,1pm,0.9777100682258606,0.9563921689987184,146021,4057,2601,1791321
SMS,cgnet,rois,binary,2,12,2pm,0.9772902727127076,0.9555891156196594,146251,4426,2371,1790952
SMS,cgnet,rois,binary,2,12,3pm,0.973997175693512,0.9493123292922974,146814,6031,1808,1789347
SMS,cgnet,rois,binary,2,12,4pm,0.9725232124328612,0.9465160369873048,145701,5312,2921,1790066
SMS,cgnet,rois,binary,2,12,5pm,0.9722474217414856,0.9459936618804932,146787,6545,1835,1788833
SMS,cgnet,rois,binary,2,12,6pm,0.9722859859466552,0.946066677570343,146804,6551,1818,1788827
SMS,cgnet,rois,binary,2,12,7pm,0.9585902690887452,0.9204737544059752,147123,11212,1499,1784166
SMS,cgnet,rois,binary,2,12,8pm,0.9734886288642884,0.9483466148376464,146695,6063,1927,1789315
SMS,cgnet,rois,binary,2,13,8am,0.9706687927246094,0.9430091977119446,152213,5573,3626,1782588
SMS,cgnet,rois,binary,2,13,9am,0.969900906085968,0.9415608048439026,151741,5320,4098,1782841
SMS,cgnet,rois,binary,2,13,10am,0.9715209007263184,0.9446189999580384,152436,5534,3403,1782627
SMS,cgnet,rois,binary,2,13,11am,0.9713765978813172,0.944346249103546,152239,5372,3600,1782789
SMS,cgnet,rois,binary,2,13,12pm,0.9749279022216796,0.9510822296142578,151768,3735,4071,1784426
SMS,cgnet,rois,binary,2,13,1pm,0.9709398150444032,0.943520963191986,152005,5265,3834,1782896
SMS,cgnet,rois,binary,2,13,2pm,0.9719901084899902,0.945506513118744,152132,5061,3707,1783100
SMS,cgnet,rois,binary,2,13,3pm,0.9717904329299928,0.9451287984848022,152144,5138,3695,1783023
SMS,cgnet,rois,binary,2,13,4pm,0.9692468643188475,0.94032883644104,151912,5713,3927,1782448
SMS,cgnet,rois,binary,2,13,5pm,0.9712154269218444,0.9440415501594543,152576,5781,3263,1782380
SMS,cgnet,rois,binary,2,13,6pm,0.9716200232505798,0.9448064565658568,152385,5448,3454,1782713
SMS,cgnet,rois,binary,2,13,7pm,0.972018837928772,0.9455609321594238,152588,5534,3251,1782627
SMS,cgnet,rois,binary,2,13,8pm,0.9721088409423828,0.945731282234192,152903,5838,2936,1782323
SMS,cgnet,rois,binary,2,14,9am,0.9737833738327026,0.9489062428474426,161241,4673,4009,1774077
SMS,cgnet,rois,binary,2,14,10am,0.972706973552704,0.9468642473220824,161411,5219,3839,1773531
SMS,cgnet,rois,binary,2,14,11am,0.9727884531021118,0.947018563747406,161854,5659,3396,1773091
SMS,cgnet,rois,binary,2,14,12pm,0.9734656810760498,0.9483031034469604,161588,5147,3662,1773603
SMS,cgnet,rois,binary,2,14,1pm,0.9728660583496094,0.9471657276153564,161810,5586,3440,1773164
SMS,cgnet,rois,binary,2,14,2pm,0.9745847582817078,0.9504293203353882,162052,5254,3198,1773496
SMS,cgnet,rois,binary,2,14,3pm,0.9735425114631652,0.9484489560127258,162383,5959,2867,1772791
SMS,cgnet,rois,binary,2,14,4pm,0.971271276473999,0.9441471099853516,161959,6290,3291,1772460
SMS,cgnet,rois,binary,2,14,5pm,0.9744812250137328,0.9502324461936952,162294,5544,2956,1773206
SMS,cgnet,rois,binary,2,14,6pm,0.9727848768234252,0.9470118880271912,162583,6430,2667,1772320
SMS,cgnet,rois,binary,2,14,7pm,0.9736939668655396,0.9487364292144777,162973,6529,2277,1772221
SMS,cgnet,rois,binary,2,14,8pm,0.9718113541603088,0.9451683163642884,162706,6895,2544,1771855
SMS,cgnet,rois,binary,2,15,8am,0.977323591709137,0.9556527733802797,169313,4891,2966,1766830
SMS,cgnet,rois,binary,2,15,9am,0.9775848984718324,0.956152617931366,169174,4653,3105,1767068
SMS,cgnet,rois,binary,2,15,10am,0.9788870811462402,0.9586472511291504,168975,3985,3304,1767736
SMS,cgnet,rois,binary,2,15,11am,0.9759617447853088,0.95305198431015,169080,5130,3199,1766591
SMS,cgnet,rois,binary,2,15,12pm,0.9771758317947388,0.9553703665733336,169198,4823,3081,1766898
SMS,cgnet,rois,binary,2,15,1pm,0.9788532853126526,0.9585824608802797,169301,4337,2978,1767384
SMS,cgnet,rois,binary,2,15,2pm,0.9788655042648317,0.9586058259010316,169609,4654,2670,1767067
SMS,cgnet,rois,binary,2,15,3pm,0.9785293936729432,0.9579614400863647,169472,4630,2807,1767091
SMS,cgnet,rois,binary,2,15,4pm,0.9777876734733582,0.9565406441688538,169257,4668,3022,1767053
SMS,cgnet,rois,binary,2,15,5pm,0.976998805999756,0.9550319910049438,169352,5047,2927,1766674
SMS,cgnet,rois,binary,2,15,6pm,0.9771784543991088,0.95537531375885,169710,5358,2569,1766363
SMS,cgnet,rois,binary,2,15,7pm,0.9770816564559937,0.9551902413368224,169616,5294,2663,1766427
SMS,cgnet,rois,binary,2,15,8pm,0.977214813232422,0.9554448127746582,169880,5523,2399,1766198
SMS,cgnet,rois,binary,2,16,9am,0.9784784317016602,0.957863748073578,183497,4873,3199,1752431
SMS,cgnet,rois,binary,2,16,10am,0.9815264344215392,0.9637230038642884,183675,3893,3021,1753411
SMS,cgnet,rois,binary,2,16,11am,0.980093240737915,0.9609636068344116,183693,4459,3003,1752845
SMS,cgnet,rois,binary,2,16,12pm,0.9800207018852234,0.9608241319656372,183552,4340,3144,1752964
SMS,cgnet,rois,binary,2,16,1pm,0.979314923286438,0.9594682455062866,183979,5055,2717,1752249
SMS,cgnet,rois,binary,2,16,2pm,0.9783197045326232,0.9575594663619996,184064,5526,2632,1751778
SMS,cgnet,rois,binary,2,16,3pm,0.9781285524368286,0.9571933150291444,184052,5587,2644,1751717
SMS,cgnet,rois,binary,2,16,4pm,0.979382574558258,0.959598183631897,183978,5028,2718,1752276
SMS,cgnet,rois,binary,2,16,5pm,0.9778851866722108,0.9567273855209352,184082,5712,2614,1751592
SMS,cgnet,rois,binary,2,16,6pm,0.9782950282096864,0.9575121998786926,183760,5218,2936,1752086
SMS,cgnet,rois,binary,2,16,7pm,0.9781202673912048,0.957177460193634,183735,5259,2961,1752045
SMS,cgnet,rois,binary,2,16,8pm,0.9772719144821168,0.9555540680885316,184313,6190,2383,1751114
SMS,cgnet,rois,binary,2,17,8am,0.9756421446800232,0.9524426460266112,191080,5456,4085,1743379
SMS,cgnet,rois,binary,2,17,9am,0.9772782921791076,0.9555662274360656,191398,5133,3767,1743702
SMS,cgnet,rois,binary,2,17,10am,0.9785006046295166,0.9579062461853028,191769,5031,3396,1743804
SMS,cgnet,rois,binary,2,17,11am,0.9791898131370544,0.9592280983924866,191578,4556,3587,1744279
SMS,cgnet,rois,binary,2,17,12pm,0.9784919619560242,0.9578896760940552,191167,4406,3998,1744429
SMS,cgnet,rois,binary,2,17,1pm,0.9800612926483154,0.9609020948410034,190839,3439,4326,1745396
SMS,cgnet,rois,binary,2,17,2pm,0.979120671749115,0.9590953588485718,190883,3859,4282,1744976
SMS,cgnet,rois,binary,2,17,3pm,0.9796955585479736,0.9601992964744568,191964,4756,3201,1744079
SMS,cgnet,rois,binary,2,17,4pm,0.9780967235565186,0.9571324586868286,191683,5103,3482,1743732
SMS,cgnet,rois,binary,2,17,5pm,0.9783971905708312,0.9577080607414246,192031,5346,3134,1743489
SMS,cgnet,rois,binary,2,17,6pm,0.9778030514717102,0.9565701484680176,191645,5181,3520,1743654
SMS,cgnet,rois,binary,2,17,7pm,0.9775478839874268,0.9560818076133728,192487,6164,2678,1742671
SMS,cgnet,rois,binary,2,17,8pm,0.9756614565849304,0.9524795413017272,191396,5780,3769,1743055
SMS,cgnet,rois,binary,2,18,8am,0.9759600162506104,0.9530487656593324,196187,5110,4555,1738148
SMS,cgnet,rois,binary,2,18,9am,0.9777414202690125,0.9564521312713624,197164,5399,3578,1737859
SMS,cgnet,rois,binary,2,18,10am,0.9777030348777772,0.956378698348999,196795,5029,3947,1738229
SMS,cgnet,rois,binary,2,18,11am,0.9764524698257446,0.9539884328842164,196327,5054,4415,1738204
SMS,cgnet,rois,binary,2,18,12pm,0.9802088141441344,0.9611858129501344,196575,3771,4167,1739487
SMS,cgnet,rois,binary,2,18,1pm,0.978995680809021,0.9588555097579956,195479,3125,5263,1740133
SMS,cgnet,rois,binary,2,18,2pm,0.9755667448043824,0.9522989988327026,196445,5543,4297,1737715
SMS,cgnet,rois,binary,2,18,3pm,0.9776932001113892,0.9563598036766052,196969,5215,3773,1738043
SMS,cgnet,rois,binary,2,18,4pm,0.9769591093063354,0.9549560546875,196847,5390,3895,1737868
SMS,cgnet,rois,binary,2,18,5pm,0.9781448841094972,0.957224667072296,197105,5171,3637,1738087
SMS,cgnet,rois,binary,2,18,6pm,0.9783462285995485,0.9576103687286376,197352,5346,3390,1737912
SMS,cgnet,rois,binary,2,18,7pm,0.976987600326538,0.9550105929374696,197861,6440,2881,1736818
SMS,cgnet,rois,binary,2,18,8pm,0.9773670434951782,0.9557359218597412,197456,5859,3286,1737399
SMS,cgnet,rois,binary,2,19,9am,0.9759904742240906,0.9531068205833436,204775,5359,4716,1729150
SMS,cgnet,rois,binary,2,19,10am,0.9760922789573668,0.9533010125160216,205199,5760,4292,1728749
SMS,cgnet,rois,binary,2,19,11am,0.9779302477836608,0.956813633441925,205492,5276,3999,1729233
SMS,cgnet,rois,binary,2,19,12pm,0.9776105284690856,0.9562016129493712,205198,5106,4293,1729403
SMS,cgnet,rois,binary,2,19,1pm,0.9772868752479552,0.9555826187133788,204703,4727,4788,1729782
SMS,cgnet,rois,binary,2,19,2pm,0.9768264889717102,0.9547027349472046,205284,5533,4207,1728976
SMS,cgnet,rois,binary,2,19,3pm,0.9769777059555054,0.954991579055786,204924,5091,4567,1729418
SMS,cgnet,rois,binary,2,19,4pm,0.977745532989502,0.9564599990844728,205395,5254,4096,1729255
SMS,cgnet,rois,binary,2,19,5pm,0.9773557782173156,0.9557143449783324,205448,5477,4043,1729032
SMS,cgnet,rois,binary,2,19,6pm,0.9774780869483948,0.955948293209076,205266,5234,4225,1729275
SMS,cgnet,rois,binary,2,20,8am,0.9713059067726136,0.9442126154899596,211768,8181,4331,1719720
SMS,cgnet,rois,binary,2,20,9am,0.9769678711891174,0.954972803592682,211282,5145,4817,1722756
SMS,cgnet,rois,binary,2,20,10am,0.9768548607826232,0.9547568559646606,212062,6012,4037,1721889
SMS,cgnet,rois,binary,2,20,11am,0.9746888875961304,0.9506274461746216,210679,5522,5420,1722379
SMS,cgnet,rois,binary,2,20,12pm,0.9721115827560424,0.945736527442932,210921,6924,5178,1720977
SMS,cgnet,rois,binary,2,20,1pm,0.973817765712738,0.9489715695381165,211168,6424,4931,1721477
SMS,cgnet,rois,binary,2,20,2pm,0.97077476978302,0.9432092308998108,211476,8110,4623,1719791
SMS,cgnet,rois,binary,2,20,3pm,0.9747362732887268,0.9507176280021667,211702,6577,4397,1721324
SMS,cgnet,rois,binary,2,20,4pm,0.9739966988563538,0.9493114352226256,211555,6752,4544,1721149
SMS,cgnet,rois,binary,2,20,5pm,0.9759562015533448,0.9530414342880248,211701,6033,4398,1721868
SMS,cgnet,rois,binary,2,20,7pm,0.973827064037323,0.94898921251297,212975,8324,3124,1719577
SMS,cgnet,rois,binary,2,20,8pm,0.9756441116333008,0.9524464011192322,211966,6450,4133,1721451
SMS,cgnet,rois,binary,2,21,8am,0.3864160776138305,0.2394769042730331,1172,18,3704,1939106
SMS,cgnet,rois,binary,2,21,9am,0.5143030881881714,0.3461695909500122,1690,6,3186,1939118
SMS,cgnet,rois,binary,2,21,10am,0.4263715147972107,0.2709480226039886,1329,29,3547,1939095
SMS,cgnet,rois,binary,2,21,11am,0.4209844470024109,0.2666119635105133,1300,0,3576,1939124
SMS,cgnet,rois,binary,2,21,12pm,0.3976435959339142,0.2481617629528045,1215,20,3661,1939104
SMS,cgnet,rois,binary,2,21,1pm,0.4941032230854034,0.3281122744083404,1613,40,3263,1939084
SMS,cgnet,rois,binary,2,21,2pm,0.4257015287876129,0.2704071402549743,1335,61,3541,1939063
SMS,cgnet,rois,binary,2,21,3pm,0.5012927651405334,0.3344834446907043,1648,51,3228,1939073
SMS,cgnet,rois,binary,2,21,4pm,0.535831093788147,0.3659626245498657,1802,48,3074,1939076
SMS,cgnet,rois,binary,2,21,5pm,0.4235520660877228,0.2686749398708343,1320,37,3556,1939087
SMS,cgnet,rois,binary,2,21,6pm,0.5041146278381348,0.3370008170604706,1654,32,3222,1939092
SMS,cgnet,rois,binary,2,21,7pm,0.4455680251121521,0.2866436243057251,1410,43,3466,1939081
SMS,cgnet,rois,binary,2,21,8pm,0.400065004825592,0.2500507831573486,1231,47,3645,1939077
SMS,cgnet,rois,binary,2,22,8am,0.9185507297515868,0.8493701815605164,24072,687,3582,1915659
SMS,cgnet,rois,binary,2,22,9am,0.9190401434898376,0.8502074480056763,23975,545,3679,1915801
SMS,cgnet,rois,binary,2,22,10am,0.9114468097686768,0.8373011350631714,23529,447,4125,1915899
SMS,cgnet,rois,binary,2,22,11am,0.9000704288482666,0.8182982802391052,22995,447,4659,1915899
SMS,cgnet,rois,binary,2,22,12pm,0.912223756313324,0.8386134505271912,23612,502,4042,1915844
SMS,cgnet,rois,binary,2,22,1pm,0.9136844277381896,0.84108567237854,23706,531,3948,1915815
SMS,cgnet,rois,binary,2,22,2pm,0.9295790791511536,0.8684238195419312,24546,611,3108,1915735
SMS,cgnet,rois,binary,2,22,3pm,0.9248589873313904,0.8602211475372314,24352,655,3302,1915691
SMS,cgnet,rois,binary,2,22,4pm,0.9308271408081056,0.870604932308197,24538,531,3116,1915815
SMS,cgnet,rois,binary,2,22,5pm,0.9276883602142334,0.8651294112205505,24837,1055,2817,1915291
SMS,cgnet,rois,binary,2,22,6pm,0.9309184551239014,0.8707647323608398,24903,945,2751,1915401
SMS,cgnet,rois,binary,2,22,7pm,0.840110182762146,0.7243016958236694,24401,6035,3253,1910311
SMS,cgnet,rois,binary,2,22,8pm,0.9299391508102416,0.8690526485443115,24768,846,2886,1915500
SMS,cgnet,rois,binary,2,23,8am,0.9463906288146972,0.8982366919517517,47426,1947,3426,1891201
SMS,cgnet,rois,binary,2,23,9am,0.947893500328064,0.9009482860565186,47125,1454,3727,1891694
SMS,cgnet,rois,binary,2,23,10am,0.9428796172142028,0.8919321298599243,46698,1504,4154,1891644
SMS,cgnet,rois,binary,2,23,11am,0.9446849822998048,0.895168662071228,46914,1556,3938,1891592
SMS,cgnet,rois,binary,2,23,12pm,0.9487425684928894,0.9024835228919984,47458,1734,3394,1891414
SMS,cgnet,rois,binary,2,23,1pm,0.949723780155182,0.9042609930038452,47452,1624,3400,1891524
